Name,Region,Latitude,Longitude,Elev
1, Ksudach  ,51.8,157.53,4
1, Orizaba Pico de  ,19.03,-97.27,3
2, PITON DE LA FOURNAISE ,-21.25,56.75,    NaN
1, Stromboli  ,38.79,15.21,3
1, Kirishima  ,31.93,130.86,3
1, Izu-Tobu  ,34.9,139.1,4
1, Sete Cidades  ,37.87,-25.78,4
2, MYOKO ,36.95,138.27,    NaN
2, GLACIER PEAK ,48.5,-122.08,    NaN
1, Sakura-jima  ,31.59,130.66,4
2, OKATAINA ,-37.92,175.8,    NaN
1, Okataina  ,-38.12,176.5,6
1, Kusatsu-Shirane  ,36.62,138.53,2
1, Taveuni  ,-16.82,-179.97,2
1, Avachinsky  ,53.26,158.83,5
1, Karymsky  ,54.05,159.43,4
1, Agua de Pau  ,37.77,-25.47,5
1, Adams  ,46.21,-121.49,2
1, Numazawa  ,37.45,139.58,5
1, Zheltovsky  ,51.57,157.32,5
1, Taupo  ,-38.82,176,4
2, MACHIN CERRO ,4.46,-74.38,    NaN
2, ETNA ,37.71,15.11,    NaN
1, Taupo  ,-38.82,176,3
1, Taupo  ,-38.82,176,4
1, Rainier  ,46.87,-121.76,3
1, Taupo  ,-38.82,176,3
1, Hachijo-jima  ,33.13,139.77,3
1, Gorely  ,52.56,158.03,3
1, Tres Virgenes  ,27.47,-112.59,5
1, Grimsnes  ,64.03,-20.87,2
1, Pinatubo  ,15.13,120.35,6
1, Kirishima  ,31.93,130.86,3
1, Nasu  ,37.12,139.97,2
1, Adams  ,46.21,-121.49,2
2, SPURR ,61.64,-152.9,    NaN
1, Rainier  ,46.87,-121.76,2
2, CHAINE DES PUYS ,45.78,3.08,    NaN
2, NOT IDENTIFIED ,76.36,-85.72,    NaN
1, Mutnovsky  ,52.45,158.19,2
1, Rainier  ,46.87,-121.76,3
2, EGMONT (Taranaki) ,-37.92,175.32,    NaN
2, NOT IDENTIFIED ,54.77,-6.28,    NaN
2, NOT IDENTIFIED ,64.15,-21.65,    NaN
2, HUDSON CERRO ,-46.21,-72.26,    NaN
1, Asama  ,36.4,138.53,3
1, Kuju  ,33.08,131.25,4
1, Avachinsky  ,53.26,158.83,4
1, Hengill  ,64.18,-21.33,2
1, Towada  ,40.47,140.92,5
2, TAUPO ,-39.86,176.67,    NaN
2, NOT IDENTIFIED ,50.33,-112.89,    NaN
2, PITON DE LA FOURNAISE ,-18,55,    NaN
1, Sakura-jima  ,31.59,130.66,4
1, Gorely  ,52.56,158.03,2
2, NOT IDENTIFIED (Mazama?) ,51.07,-118.07,    NaN
1, Gorely  ,52.56,158.03,2
1, Gorely  ,52.56,158.03,2
2, TORFAJOKULL ,58.8,-3.3,    NaN
1, Taupo  ,-38.82,176,3
1, Washiba-Kumonotaira  ,36.4,137.5,3
1, Grimsnes  ,64.03,-20.87,2
2, NOT IDENTIFIED ,60.49,-150.38,    NaN
1, Towada  ,40.47,140.92,3
1, Mutnovsky  ,52.45,158.19,2
1, Kizimen  ,55.13,160.32,2
1, Adams  ,46.21,-121.49,2
1, Taupo  ,-38.82,176,4
1, Ksudach  ,51.8,157.53,3
1, Gorely  ,52.56,158.03,2
2, CHAINE DES PUYS ,45.45,2.9,    NaN
2, NOT IDENTIFIED ,54.77,-6.28,    NaN
2, PRINCE EDWARD IS ,-46.63,37.92,    NaN
2, NEWBERRY VOLCANO ,43.83,-121.37,    NaN
2, EGMONT (Taranaki) ,-37.92,175.32,    NaN
1, Avachinsky  ,53.26,158.83,5
1, Gorely  ,52.56,158.03,3
1, Rainier  ,46.87,-121.76,2
2, NOT IDENTIFIED ,61.15,-149.71,    NaN
1, Nasu  ,37.12,139.97,3
1, Gorely  ,52.56,158.03,2
1, Kizimen  ,55.13,160.32,4
1, Grimsnes  ,64.03,-20.87,2
1, Avachinsky  ,53.26,158.83,4
2, CHAINE DES PUYS ,45.68,2.93,    NaN
1, Gorely  ,52.56,158.03,2
2, NOT IDENTIFIED ,54.77,-6.28,    NaN
1, Ksudach  ,51.8,157.53,3
1, Mutnovsky  ,52.45,158.19,2
1, Baker  ,48.78,-121.81,3
1, Adams  ,46.21,-121.49,2
1, Masaya  ,11.98,-86.16,5
1, Snaefellsjokull  ,64.8,-23.78,2
1, Takahara  ,36.9,139.78,3
1, Gorely  ,52.56,158.03,2
2, MAYOR ISLAND ,-37.88,175.3,    NaN
2, NEWBERRY VOLCANO ,43.92,-121,    NaN
1, Mutnovsky  ,52.45,158.19,2
1, Gorely  ,52.56,158.03,3
1, Newberry Volcano  ,43.72,-121.23,3
2, NOT IDENTIFIED ,52,-118.5,    NaN
1, Taupo  ,-38.82,176,4
1, Mutnovsky  ,52.45,158.19,2
1, Gorely  ,52.56,158.03,2
1, Grimsnes  ,64.03,-20.87,3
2, CAMPI FLEGREI ,40.78,14.03,    NaN
1, Bravo Cerro  ,5.09,-75.3,4
1, Gorely  ,52.56,158.03,3
1, Kikai  ,30.79,130.31,7
1, Kirishima  ,31.93,130.86,4
1, Taveuni  ,-16.82,-179.97,2
1, Ksudach  ,51.8,157.53,5
1, Rainier  ,46.87,-121.76,3
2, MASAYA ,12.1,-86.1,    NaN
2, BONA-CHURCHILL ,61.61,-137.5,    NaN
1, Gorely  ,52.56,158.03,2
1, Sumiyoshi-ike  ,31.77,130.59,3
1, Mutnovsky  ,52.45,158.19,2
2, NOT IDENTIFIED ,79.97,18.33,    NaN
1, Nasu  ,37.12,139.97,2
1, Towada  ,40.47,140.92,4
1, Mutnovsky  ,52.45,158.19,3
1, Hekla  ,63.98,-19.7,5
2, APOYEQUE ,12.1,-86.1,    NaN
1, Taupo  ,-38.82,176,3
2, HEKLA ,65.73,-18.2,    NaN
2, GLACIER PEAK ,47.42,-122.35,    NaN
1, Orizaba Pico de  ,19.03,-97.27,3
2, NOT IDENTIFIED ,-54.32,-67.37,    NaN
1, Gorely  ,52.56,158.03,3
1, Adams  ,46.21,-121.49,2
1, Hudson Cerro  ,-45.9,-72.97,6
1, Akita-Komaga-take  ,39.76,140.8,3
1, Ksudach  ,51.8,157.53,5
1, Taveuni  ,-16.82,-179.97,2
2, NOT IDENTIFIED ,34.92,135.75,    NaN
2, CHAINE DES PUYS ,45.48,2.88,    NaN
2, CRATER LAKE ,50.75,-116.17,    NaN
1, Mutnovsky  ,52.45,158.19,2
1, Aniakchak  ,56.88,-158.17,6
1, Gorely  ,52.56,158.03,2
1, Rainier  ,46.87,-121.76,3
2, NOT IDENTIFIED ,79.98,18.58,    NaN
1, Mutnovsky  ,52.45,158.19,2
1, Crater Lake  ,42.93,-122.12,7
1, Rainier  ,46.87,-121.76,2
1, Hood  ,45.37,-121.69,2
2, CHAINE DES PUYS ,45.58,3.05,    NaN
1, Mutnovsky  ,52.45,158.19,2
1, Gorely  ,52.56,158.03,3
1, Gorely  ,52.56,158.03,3
1, Akademia Nauk  ,53.98,159.45,3
1, Sumiyoshi-ike  ,31.77,130.59,2
1, Miyake-jima  ,34.08,139.53,4
1, Usu  ,42.54,140.84,3
1, Crater Lake  ,42.93,-122.12,6
2, NOT IDENTIFIED ,34.92,135.75,    NaN
2, UNKNOWN ,61.67,-153.6,    NaN
1, Gorely  ,52.56,158.03,3
1, Kirishima  ,31.93,130.86,3
1, Khangar  ,54.75,157.38,6
2, NOT IDENTIFIED ,43,-168.85,    NaN
1, Krisuvik  ,63.93,-22.1,2
1, Okataina  ,-38.12,176.5,5
2, NOT IDENTIFIED ,-40.17,-71.67,    NaN
1, Mutnovsky  ,52.45,158.19,2
2, NOT IDENTIFIED ,42.92,-113.35,    NaN
2, NOT IDENTIFIED ,58.58,-155.73,    NaN
2, KATMAI? ,58.58,-155.73,    NaN
1, Mutnovsky  ,52.45,158.19,2
1, Taveuni  ,-16.82,-179.97,2
2, SANTORINI ,33.55,24.92,    NaN
1, Gorely  ,52.56,158.03,3
2, OKATAINA ,-37.68,175.23,    NaN
1, Avachinsky  ,53.26,158.83,5
1, Akita-Komaga-take  ,39.76,140.8,3
1, Mutnovsky  ,52.45,158.19,2
1, Tao-Rusyr Caldera  ,49.35,154.7,6
2, COPAHUE? (NOT IDENT.) ,-37.88,-71.03,    NaN
1, Kurile Lake  ,51.45,157.12,7
2, CHAINE DES PUYS ,45.65,3.08,    NaN
1, Krasheninnikov  ,54.59,160.27,4
1, West Crater  ,45.88,-122.08,2
2, NOT IDENTIFIED ,79.98,18.58,    NaN
2, CHAINE DES PUYS ,45.73,2.92,    NaN
1, Akita-Komaga-take  ,39.76,140.8,4
1, Vesuvius  ,40.82,14.43,5
1, Campi Flegrei  ,40.83,14.14,3
1, Elovsky  ,57.53,160.53,4
1, Krasheninnikov  ,54.59,160.27,4
2, WEST EIFEL VOLC FIELD? ,46.23,6.23,    NaN
2, VESUVIUS ,40.93,14.75,    NaN
1, Kostakan  ,53.83,158.05,3
1, Bakening  ,53.91,158.07,3
1, Taveuni  ,-16.82,-179.97,2
1, Karymsky  ,54.05,159.43,6
1, Makushin  ,53.89,-166.92,5
1, Menengai  ,-0.2,36.07,6
1, Nasu  ,37.12,139.97,3
2, CHAINE DES PUYS ,45.78,3.08,    NaN
2, CHICHINAUTZIN ,19.21,-99.25,    NaN
1, West Crater  ,45.88,-122.08,2
1, Orizaba Pico de  ,19.03,-97.27,3
1, Krafla  ,65.73,-16.78,2
1, Krafla  ,65.73,-16.78,2
2, IRAZU ,10,-85,    NaN
2, YELLOWSTONE ,44.57,-110.25,    NaN
1, Norikura  ,36.1,137.56,3
2, RECLUS ,-51.08,-72.38,    NaN
1, Sakura-jima  ,31.59,130.66,6
1, Okmok  ,53.43,-168.13,6
2, CRATER LAKE ,49.5,-118.08,    NaN
1, Kizimen  ,55.13,160.32,5
2, CHAINE DES PUYS ,45.72,2.97,    NaN
1, Kirishima  ,31.93,130.86,3
1, Zheltovsky  ,51.57,157.32,5
1, Adams  ,46.21,-121.49,2
1, Ljosufjoll  ,64.87,-22.23,2
2, MICHOACAN-GUANAJUATO ,19.53,-101.72,    NaN
1, Michoacan-Guanajuato  ,19.48,-102.25,3
2, HOLOTEPEC ,19.1,-99.6,    NaN
2, OKMOK ,52.92,-168.88,    NaN
1, Okataina  ,-38.12,176.5,6
2, CHAINE DES PUYS ,45.75,3.13,    NaN
1, Gorely  ,52.56,158.03,2
1, Campi Flegrei  ,40.83,14.14,4
1, Towada  ,40.47,140.92,5
2, MANENGOUBA ,4.66,9.41,    NaN
1, Orizaba Pico de  ,19.03,-97.27,4
1, Akita-Komaga-take  ,39.76,140.8,4
2, NOT IDENTIFIED ,-23.28,-65.7,    NaN
2, SAKURA-JIMA ,32.57,132.03,    NaN
1, North Sister Field  ,44.17,-121.77,2
1, Chichinautzin  ,19.08,-99.13,4
1, Pinatubo  ,15.13,120.35,6
2, CHAINE DES PUYS ,45.73,2.93,    NaN
1, Orizaba Pico de  ,19.03,-97.27,4
1, Towada  ,40.47,140.92,5
1, Mutnovsky  ,52.45,158.19,2
1, Bakening  ,53.91,158.07,2
1, Vestmannaeyjar  ,63.43,-20.28,3
1, Llaima  ,-38.69,-71.73,5
2, CHAINE DES PUYS ,45.78,3.08,    NaN
1, Shikotsu  ,42.7,141.33,5
1, Akita-Komaga-take  ,39.76,140.8,3
1, Ksudach  ,51.8,157.53,5
1, Fisher  ,54.65,-164.43,6
2, HENGILL ,64.13,-21.03,    NaN
2, NOT IDENTIFIED ,62.07,-7.25,    NaN
1, Campi Flegrei  ,40.83,14.14,3
2, MICHOACAN-GUANAJUATO ,19.68,-101.98,    NaN
2, RECLUS ,-51.08,-72.38,    NaN
1, Taupo  ,-38.82,176,5
1, Sakura-jima  ,31.59,130.66,4
1, Taveuni  ,-16.82,-179.97,2
2, SHASTA ,41.37,-122.38,    NaN
1, Izu-Tobu  ,34.9,139.1,3
1, Vilyuchik  ,52.68,158.3,2
1, Kostakan  ,53.83,158.05,3
1, Kizimen  ,55.13,160.32,5
1, Vestmannaeyjar  ,63.43,-20.28,4
2, UDOKAN [SINI] ,56.18,117.47,    NaN
1, Michoacan-Guanajuato  ,19.48,-102.25,3
2, CHAINE DES PUYS ,48.98,3.13,    NaN
2, MICHOACAN-GUANAJUATO ,19.68,-101.98,    NaN
1, Ulreung  ,37.5,130.87,6
2, WEST EIFEL VOLC FIELD? ,49.15,7.01,    NaN
2, NOT IDENTIFIED ,49.8,-114.12,    NaN
2, ST. HELENS ,46.33,-121.78,    NaN
1, Shasta  ,41.42,-122.2,4
1, Nasu  ,37.12,139.97,2
2, OKMOK? ,52.92,-168.88,    NaN
1, Soche  ,0.55,-77.58,5
2, NOT IDENTIFIED ,-37.88,175.3,    NaN
2, CHAINE DES PUYS ,48.98,3.13,    NaN
1, Chichinautzin  ,19.08,-99.13,3
1, Askja  ,65.03,-16.75,5
2, EGMONT (Taranaki) ,-37.88,175.3,    NaN
1, Kuju  ,33.08,131.25,4
1, Garibaldi  ,49.85,-123,3
2, FISHER ,55.2,-162.72,    NaN
1, Tongariro  ,-39.13,175.64,5
1, Hijiori  ,38.6,140.18,5
1, Taupo  ,-38.82,176,4
1, Taupo  ,-38.82,176,4
1, Tongariro  ,-39.13,175.64,5
2, CHICHINAUTZIN ,19.21,-99.25,    NaN
2, UNKNOWN ,57.5,-7.5,    NaN
2, TOBA? ,2.17,98.83,    NaN
2, ALUTU? ,7.81,38.62,    NaN
2, RECLUS ,-53.28,-68.64,    NaN
1, Tongariro  ,-39.13,175.64,5
2, REDOUBT ,60.42,-153.9,    NaN
2, GARIBALDI MT. ,49.72,-122.99,    NaN
1, Taupo  ,-38.82,176,5
2, GLACIER PEAK ,48,-116,    NaN
2, CHAINE DES PUYS ,48.98,3.13,    NaN
2, NOT IDENTIFIED ,49.54,-112.94,    NaN
2, ASAMA ,36.32,138.42,    NaN
2, ST. HELENS ,45.78,-122.26,    NaN
2, SFINTA ANA ,45.9,26.5,    NaN
2, TONGARIRO ,-39.13,175.64,    NaN
2, BEZYMIANNY ,55.98,160.59,    NaN
2, MONO CRATERS ,38.21,-118.34,    NaN
2, TOLIMA NEVADO DEL ,4.75,-75.32,    NaN
2, BRAVO CERRO ,5.09,-75.3,    NaN
2, CHAINE DES PUYS ,45.75,3.05,    NaN
2, MASHU ,43.42,144.79,    NaN
2, CRATERS OF THE MOON ,43.42,-113.5,    NaN
2, MAUNA LOA ,19.14,-155.55,    NaN
2, KIEYO? (NOT IDENT.) ,-9.6,33.8,    NaN
2, EGMONT (Taranaki) ,-37.88,175.3,    NaN
2, CHAINE DES PUYS ,45.75,3.05,    NaN
2, WEST EIFEL VOLC FIELD ,50.17,6.85,    NaN
2, CAMPI FLEGREI ,40.9,14.4,    NaN
2, GLACIER PEAK ,45.5,-114,    NaN
2, SAKURA-JIMA ,31.58,130.67,    NaN
2, FURNAS ,37.78,-25.34,    NaN
2, NOT IDENTIFIED ,57,-154,    NaN
2, EDGECUMBE ,58.75,-137.74,    NaN
2, YAKE-DAKE ,36.25,137.55,    NaN
2, TONGARIRO? ,-37.39,175.6,    NaN
2, NEVADO DE TOLUCA (XINANTECATL) ,19.03,-99.65,    NaN
2, ASAMA ,36.31,138.43,    NaN
2, VESUVIUS ,40.82,14.43,    NaN
2, NOT IDENTIFIED ,64.12,-21.93,    NaN
2, CHICHINAUTZIN ,19.21,-99.25,    NaN
2, BLACK ROCK DESERT ,38.93,-112.52,    NaN
2, PELEE ,14.82,-61.17,    NaN
2, SOUFRIERE GUADELOUPE ,16.05,-61.67,    NaN
2, GUAGUA PICHINCHA ,-0.2,-78.58,    NaN
2, TOLIMA NEVADO DEL ,4.75,-75.35,    NaN
2, ALUTU? ,7.8,38.62,    NaN
2, ESPENBERG ,66.39,-164.53,    NaN
2, NOT IDENTIFIED ,-8.5,30.83,    NaN
2, NOT IDENTIFIED ,-54.28,-66.78,    NaN
2, TONGARIRO ,-37.88,175.3,    NaN
2, ANTISANA ,-0.48,-78.14,    NaN
2, CAMPI FLEGREI ,40.88,14.3,    NaN
2, CHAINE DES PUYS ,44.65,4.27,    NaN
2, CAMPI FLEGREI ,40.87,14.27,    NaN
2, NEVADO DE TOLUCA (XINANTECATL) ,19.03,-99.65,    NaN
2, GLACIER PEAK ,47.39,-119.42,    NaN
2, CRATERS OF THE MOON ,43.42,-113.5,    NaN
2, CRATERS OF THE MOON ,43.42,-113.5,    NaN
2, ST. HELENS ,46.4,-121.8,    NaN
2, EDGECUMBE ,58.36,-135.62,    NaN
2, NOT IDENTIFIED ,-0.42,36.25,    NaN
2, GUAGUA PICHINCHA ,-0.33,-78.25,    NaN
2, HUALALAI ,19.81,-155.84,    NaN
2, WEST EIFEL VOLC FIELD ,50.17,6.85,    NaN
2, HOOD ,45.37,-121.69,    NaN
2, MALY SEMIACHIK ,54.13,159.67,    NaN
2, ST. HELENS ,46.22,-122.33,    NaN
2, CAMPI FLEGREI ,40.88,14.27,    NaN
2, TOWADA ,40.33,140.75,    NaN
2, PELEE ,14.82,-61.13,    NaN
2, BLACK ROCK DESERT ,39.55,-112.26,    NaN
2, EGMONT (Taranaki) ,-37.92,175.32,    NaN
2, CAMPI FLEGREI ,40.87,14.27,    NaN
2, TONGARIRO ,-37.88,175.3,    NaN
2, SOUFRIERE GUADELOUPE ,16.35,-61.65,    NaN
2, GLACIER PEAK ,47.62,-112.72,    NaN
2, TOLIMA NEVADO DEL ,4.67,-75.38,    NaN
2, CRATERS OF THE MOON ,43.42,-113.5,    NaN
2, MANAGALSE PLATEAU ,-9,148.17,    NaN
2, CHAINE DES PUYS ,45.78,3.05,    NaN
2, GALERAS ,1.23,-77.37,    NaN
2, NIGORIGAWA ,42.12,140.45,    NaN
2, ORIZABA PICO DE ,19.02,-96.93,    NaN
2, SANTORINI ,36.4,25.4,    NaN
2, ST. HELENS ,46.08,-122.2,    NaN
2, ANTISANA ,-0.48,-78.14,    NaN
2, TOLIMA NEVADO DEL ,4.75,-75.32,    NaN
2, HUALALAI ,19.66,-155.96,    NaN
2, OKATAINA ,-37.68,175.23,    NaN
2, ASAMA ,36.42,139.04,    NaN
2, CHAINE DES PUYS ,45.88,3.08,    NaN
2, MAUNA LOA ,19.07,-155.56,    NaN
2, TOWADA ,40.52,141.33,    NaN
2, ORIZABA PICO DE ,19.02,-97.04,    NaN
2, CRATERS OF THE MOON ,43.42,-113.5,    NaN
2, PELEE ,14.82,-61.17,    NaN
2, AKAN ,43.38,144.02,    NaN
2, ASAMA ,36.24,138.48,    NaN
2, ST. HELENS ,46.05,-122.2,    NaN
2, NOT IDENTIFIED ,36.73,139.57,    NaN
2, SOUFRIERE GUADELOUPE ,16.03,-61.65,    NaN
2, YELLOWSTONE ,44.55,-110.32,    NaN
2, TOLIMA NEVADO DEL ,4.7,-75.32,    NaN
2, IRAZU ,9.87,-83.8,    NaN
2, SOUFRIERE GUADELOUPE ,16.03,-61.62,    NaN
2, TONGARIRO ,-39.13,175.64,    NaN
2, MAUNA LOA ,19.55,-155.93,    NaN
2, LAMINGTON ,-9.08,148.15,    NaN
2, USU ,42.49,140.82,    NaN
2, NOT IDENTIFIED ,40.8,140.75,    NaN
2, MAUNA LOA ,19.48,-155.61,    NaN
2, SOUFRIERE ST. VINCENT ,13.3,-61.13,    NaN
2, CAMPI FLEGREI ,40.78,14.03,    NaN
2, VESUVIUS ,40.82,14.43,    NaN
2, ETNA ,37.7,15.03,    NaN
2, MAUNA LOA ,19.72,-155.11,    NaN
2, RECLUS ,-53.32,-70.33,    NaN
2, IRAZU ,9.82,-83.8,    NaN
2, CRATERS OF THE MOON ,43.42,-113.5,    NaN
2, YELLOWSTONE ,44.5,-110.25,    NaN
2, GLACIER PEAK ,45.17,-110.17,    NaN
2, SHIKOTSU ,42.77,141.65,    NaN
2, VESUVIUS ,40.93,15.62,    NaN
2, ESPENBERG ,66.53,-164,    NaN
2, ASO ,32.88,131.1,    NaN
2, POPOCATEPETL ,19.07,-98.71,    NaN
2, EGMONT (Taranaki) ,-37.92,175.32,    NaN
2, RABAUL ,-4.27,152.2,    NaN
2, OKATAINA ,-38.12,176.5,    NaN
2, EGMONT (Taranaki) ,-37.92,175.32,    NaN
2, CAMPI FLEGREI ,40.86,14.23,    NaN
2, CHAINE DES PUYS ,44.63,4.25,    NaN
2, CHICHINAUTZIN ,19.21,-99.25,    NaN
2, CAMPI FLEGREI ,40.86,14.23,    NaN
2, CRATERS OF THE MOON ,43.42,-113.5,    NaN
2, NOT IDENTIFIED ,35.33,139.27,    NaN
2, TOLIMA NEVADO DEL ,4.67,-75.38,    NaN
2, AGUA DE PAU ,37.72,-25.49,    NaN
2, KUJU GROUP ,33.08,131.25,    NaN
2, ETNA ,37.75,15,    NaN
2, SAKURA-JIMA ,32.65,130.67,    NaN
2, CHICHINAUTZIN ,19.21,-99.25,    NaN
2, VESUVIUS ,40.93,15.62,    NaN
2, LAMINGTON ,-9,148.33,    NaN
2, LONG ISLAND ,-5.36,147.12,    NaN
2, EGMONT (Taranaki) ,-37.92,175.32,    NaN
2, NOT IDENTIFIED ,-37.92,175.8,    NaN
2, SANTORINI ,36.43,24.35,    NaN
2, RABAUL ,-4.27,152.2,    NaN
2, TOLIMA NEVADO DEL ,4.67,-75.38,    NaN
2, CHAINE DES PUYS ,44.73,4.37,    NaN
2, SAKURA-JIMA ,31.79,130.41,    NaN
2, VESUVIUS ,40.93,15.62,    NaN
2, MAUNA LOA ,19.48,-155.61,    NaN
2, USU ,42.49,140.83,    NaN
2, CAMPI FLEGREI ,40.85,14.21,    NaN
2, FUJI ,35.32,138.97,    NaN
2, RABAUL ,-4.27,152.2,    NaN
2, ST. HELENS ,43.75,-113,    NaN
2, DIENG VOLC COMPLEX ,-7.2,109.92,    NaN
2, MALINCHE LA ,19.23,-98.03,    NaN
2, LIPARI ,38.47,14.97,    NaN
2, ORIZABA PICO DE ,19.03,-97.27,    NaN
2, OKATAINA ,-37.88,175.3,    NaN
2, KLIUCHEVSKOI ,56.06,160.64,    NaN
2, VESUVIUS ,40.82,14.43,    NaN
2, SETE CIDADES ,37.87,-25.84,    NaN
2, MICHOACAN-GUANAJUATO ,19.71,-101.43,    NaN
2, SANTORINI ,36.4,25.4,    NaN
2, DAISEN ,35.46,133.51,    NaN
2, ST. HELENS ,46.08,-122.2,    NaN
2, KILAUEA ,19.33,-155.33,    NaN
2, LIPARI ,38.52,14.93,    NaN
2, MANAGALSE PLATEAU ,-9,148.17,    NaN
2, SOUFRIERE HILLS ,16.73,-62.92,    NaN
2, DAISEN ,35.43,133.53,    NaN
2, MALINCHE LA ,19.22,-98.08,    NaN
2, RABAUL ,-4.27,152.2,    NaN
2, SOUFRIERE GUADELOUPE ,16.03,-61.6,    NaN
2, MAUNA LOA ,19.48,-155.61,    NaN
2, DAISEN ,35.48,133.52,    NaN
2, MYOKO ,37,138.28,    NaN
2, ETNA ,37.7,15.03,    NaN
2, NEWER VOLCANICS PROVINCE ,-37.93,140.75,    NaN
2, SANTORINI ,36.4,25.4,    NaN
2, BLACK ROCK DESERT ,39.41,-112.46,    NaN
2, AUCKLAND FIELD ,-37,174.85,    NaN
2, SANTORINI ,36.4,25.4,    NaN
2, DAISEN ,35.5,133.47,    NaN
2, SOUFRIERE HILLS ,16.73,-62.16,    NaN
2, TERCEIRA ,38.78,-27.13,    NaN
2, AGUA DE PAU ,37.83,-25.47,    NaN
2, ORIZABA PICO DE ,19.03,-97.27,    NaN
2, ST. HELENS ,46.05,-122.2,    NaN
2, SANTORINI ,36.4,25.4,    NaN
2, CHICHINAUTZIN ,19.21,-99.25,    NaN
2, FUJI ,35.56,138.91,    NaN
2, HOLOTEPEC ,19.08,-99.48,    NaN
2, NEWER VOLCANICS PROVINCE ,-37.88,140.77,    NaN
2, TOWADA ,40.54,141.2,    NaN
2, PELEE ,14.83,-61.11,    NaN
2, SOUFRIERE HILLS ,16.72,-62.18,    NaN
2, MYOKO ,36.9,138.28,    NaN
2, CAMPI FLEGREI ,40.78,14.03,    NaN
2, TERCEIRA ,38.68,-27.28,    NaN
2, ESPENBERG ,66.35,-164.71,    NaN
2, NOT IDENTIFIED ,49.35,-117.75,    NaN
2, BLACK ROCK DESERT ,39.45,-112.4,    NaN
2, ASO ,32.88,131.1,    NaN
2, LAMINGTON ,-9,148.33,    NaN
2, PELEE ,14.81,-61.23,    NaN
2, MYOKO ,37,138.28,    NaN
2, ST. HELENS ,46.05,-122.2,    NaN
2, MAUNA LOA ,19.48,-155.61,    NaN
2, TAUPO ,-38.82,176,    NaN
2, LIPARI ,38.47,14.97,    NaN
2, APOYO ,12.1,-86.1,    NaN
2, NOT IDENTIFIED ,5.45,-73.77,    NaN
2, ZONE 2-S�O MIGUEL ,37.8,-25.79,    NaN
2, SETE CIDADES ,37.87,-25.81,    NaN
2, RISHIRI ,45.25,141.21,    NaN
2, QUALIBOU ,13.83,-61.05,    NaN
2, FUJI ,35.32,138.67,    NaN
2, AUCKLAND FIELD ,-37,174.85,    NaN
2, OKATAINA ,-38.12,176.5,    NaN
2, PELEE ,14.82,-61.13,    NaN
2, OSHIMA ,34.78,139.38,    NaN
2, SAKURA-JIMA ,31.58,130.67,    NaN
2, SOUFRIERE GUADELOUPE ,16.03,-61.6,    NaN
2, KILAUEA ,19.28,-155.26,    NaN
2, HOLOTEPEC ,19.08,-99.48,    NaN
2, PITON DE LA FOURNAISE ,-21.07,55.58,    NaN
2, NOT IDENTIFIED ,4.36,-74.05,    NaN
2, BATUR ,-8.45,115.19,    NaN
2, SAKURA-JIMA ,31.4,130.82,    NaN
2, FURNAS ,37.73,-25.32,    NaN
2, ASO ,32.62,130.26,    NaN
2, MAUNA KEA ,19.95,-155.69,    NaN
2, QUILL THE ,17.48,-62.95,    NaN
2, PELEE ,14.82,-61.17,    NaN
2, IZTACCHIHUATL ,19.18,-98.64,    NaN
2, RATON-CLAYTON ,36.85,-104.93,    NaN
2, QUALIBOU ,13.83,-61.05,    NaN
2, PITON DE LA FOURNAISE ,-21.05,55.55,    NaN
2, LIPARI ,38.47,14.97,    NaN
2, SAKURA-JIMA ,31.58,130.67,    NaN
2, KILAUEA ,19.27,-155.29,    NaN
2, ST. HELENS ,46.05,-122.2,    NaN
2, APOYO ,11.92,-86.03,    NaN
2, DAISEN ,35.38,133.47,    NaN
2, ASO ,32.88,131.1,    NaN
2, PACAYA ,14.38,-90.6,    NaN
2, FURNAS ,37.77,-25.34,    NaN
2, NOT IDENTIFIED ,-5.7,144.17,    NaN
2, QUALIBOU ,13.83,-61.05,    NaN
2, AYARZA ,14.41,-90.12,    NaN
2, TERCEIRA ,38.65,-27.2,    NaN
2, TOWADA ,40.52,141.33,    NaN
2, BLACK ROCK DESERT? ,40.14,-119.7,    NaN
2, SAKURA-JIMA ,36.27,138.45,    NaN
2, SOUFRIERE GUADELOUPE ,16.03,-61.6,    NaN
2, LIPARI ,38.47,14.97,    NaN
2, SOUFRIERE HILLS ,16.75,-62.17,    NaN
2, NOT IDENTIFIED ,51.42,39.02,    NaN
2, NOT IDENTIFIED ,4.38,-74.27,    NaN
2, MYOKO ,36.82,138.2,    NaN
2, MALINCHE LA ,19.22,-98.1,    NaN
2, NOT IDENTIFIED ,36.38,139.06,    NaN
2, ALMOLONGA?? ,15,-91,    NaN
2, FURNAS ,37.77,-25.34,    NaN
2, SOUFRIERE GUADELOUPE ,16.03,-61.6,    NaN
2, MAUNA LOA ,19.66,-155.13,    NaN
2, FUJI ,35.5,138.8,    NaN
2, BLACK ROCK DESERT ,39.85,-119.47,    NaN
2, PITON DE LA FOURNAISE ,-21.11,55.58,    NaN
2, NEMO PEAK ,49.57,154.81,    NaN
2, SAKURA-JIMA ,31.32,130.28,    NaN
2, PELEE ,14.81,-61.23,    NaN
2, NEVADO DE TOLUCA (XINANTECATL) ,19.05,-99.88,    NaN
